temperature,voltage,current,substation_id_SS001,substation_id_SS002,substation_id_SS003,substation_id_SS004,substation_id_SS005,substation_id_SS006,substation_id_SS007,substation_id_SS008,substation_id_SS009,substation_id_SS010,status_DEGRADED,status_FAULT,status_OK,cluster,distance_to_center,pca1,pca2
19.5580988352852,226.42380091353868,15.462810627827448,False,False,True,False,False,False,False,False,False,False,False,False,True,2,1.0419868826731666,-0.9887045638756796,-0.34273156886603484
19.667240209796184,230.34096594006388,4.578529823386129,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.6864299388993885,-0.10844864327786757,-0.7067070298662947
23.688276885565106,224.81402525315448,10.807945250271768,False,False,False,False,False,False,False,True,False,False,False,False,True,2,0.30738959587287157,-0.7155657120411499,0.30151938685745133
34.12501653300947,226.85170320993365,12.190308878892626,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.5590558976395589,0.34967359571911777,1.4410630363601613
30.047666740559503,231.13145851577744,8.134058682054702,False,False,True,False,False,False,False,False,False,False,False,True,False,0,0.6961048700222503,0.7169869092174911,0.5417076806720418
24.9737807871344,226.66800746101916,6.697683202242136,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.5825061655528223,-0.23340852045198135,0.28789149799889163
21.611836921107773,236.0127570873235,14.72036142571786,False,False,False,False,False,False,False,False,True,False,False,False,True,3,0.6767924155703584,0.464394638962489,-0.9227852661446019
11.612930656032319,230.54698608048506,8.680431525221833,False,True,False,False,False,False,False,False,False,False,False,False,True,5,0.7686842111319325,-0.86501777760893,-1.723948066615901
16.034094072630495,227.72872117780503,7.289553442465831,False,False,False,False,True,False,False,False,False,False,False,False,True,5,0.48290439599107515,-0.8341894717829466,-0.9268893202854661
26.28554491564752,222.65179860660453,13.948893706224538,True,False,False,False,False,False,False,False,False,False,False,False,True,2,0.6722622764872004,-0.8934436597968601,0.8271015770261436
30.666532512703718,232.2815571905931,10.531335533179151,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.7878522800886039,0.8401322977865252,0.5272673059502084
25.413285527886792,227.49264920731315,12.7423683870745,False,False,False,False,False,False,False,False,True,False,False,False,True,2,0.8257828102800199,-0.2867145837884737,0.2914093143214396
29.948831931915176,225.4390189665965,8.860243615964373,False,False,True,False,False,False,False,False,False,False,True,False,False,0,0.47158260311935984,-0.06457820145764354,1.0279047816925606
17.043926266798472,217.37152564896556,17.7677087662709,False,False,False,False,False,False,True,False,False,False,False,False,True,2,1.7144549928829318,-2.459272742766995,0.1378364560731772
24.453257446960382,225.6322280049543,15.27913228499666,False,False,False,False,False,False,False,True,False,False,False,False,True,2,0.8318082800633213,-0.6920794229818799,0.34129207605555667
24.694302675046455,223.23461384719678,0.12001771960048124,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.479060164675737,-0.49344461903075365,0.5301289046672083
27.10067794482147,222.56990527544448,8.978881952796225,False,True,False,False,False,False,False,False,False,False,False,False,True,2,0.7449605907876944,-0.6761737084264977,0.9202051004361659
16.415067278332685,225.25313473770146,7.654871582678597,False,False,True,False,False,False,False,False,False,False,False,False,True,5,0.6999109814612909,-1.141499842246891,-0.6619638139825156
21.347320000017703,228.0964862384548,6.021177955687579,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0.5091681722615073,-0.3156941874652114,-0.29495906164134583
28.75227225902559,230.5013686277592,5.320116909938019,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.7173999022838263,0.6213729639650667,0.4243487022654856
21.68549159736412,220.6476561010542,8.016756236375148,False,False,False,False,False,False,False,False,True,False,True,False,False,2,0.7388447236440135,-1.3348313300998151,0.4035287634326554
36.736506053103746,227.7210794961649,14.3366956208659,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1.0914839698813716,0.604780915178348,1.700857792669854
28.087129621824293,239.77942495048117,4.32689164782669,False,False,False,False,False,False,False,False,True,False,True,False,False,4,0.7896971221045596,1.822368135735147,-0.4713758751835254
17.334500716499505,231.3828551175731,12.743072988283206,False,False,True,False,False,False,False,False,False,False,False,False,True,5,0.6745851466074729,-0.42600449382405875,-1.0637159459065355
34.95656001872747,230.3345532925343,5.400218328225531,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1.0087195909884794,1.0972950696416277,1.219431820722756
17.966221207984454,229.03218676059902,9.06464693243422,False,False,False,False,False,True,False,False,False,False,True,False,False,5,0.28562296954132677,-0.5645793199028629,-0.7916096248905647
22.620731908787768,226.63664737443148,10.66325259682925,False,False,False,False,False,False,False,False,False,True,False,False,True,2,0.5835915007846108,-0.5568636585247142,0.007901392687806204
34.71959232711022,232.42737186985752,5.625833662732569,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1.155600059933489,1.346502423269686,1.007950521215658
31.83162939511395,222.86891807465616,9.667983262542055,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.7514443257709472,-0.27763148266308213,1.4914174948274828
28.244177286383984,225.050377669883,6.519222548014865,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.8865854778890307,-0.17684503538790025,0.8396033939197173
32.84511546816832,228.38804953890656,12.856333076187402,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5808938114469752,0.4270581238153066,1.1483924904045129
22.25834443624939,234.23322791818936,12.245828362608876,False,False,False,False,False,False,False,False,True,False,False,False,True,3,0.29360427080095763,0.36293612629451916,-0.6945965874615674
28.855550231616697,232.35550695773034,11.461439337287636,False,False,False,False,True,False,False,False,False,False,False,True,False,3,0.8362224481282566,0.6734049106373571,0.29616211223531835
19.372160351187752,233.26576022240616,6.185235761507263,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0.871913784543696,0.20056815060723562,-0.993421083227596
21.35476956457049,229.1946815174232,5.510917393808155,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.4236785363290161,-0.15376255517874646,-0.391450736489888
16.918337507282985,237.45154669120927,13.110084298049536,False,False,False,False,False,False,False,False,False,True,False,False,True,3,1.229125462064152,0.3278800296014428,-1.6438388236783583
23.997924593429673,232.39793475577662,7.71561780294299,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0.5154581590228065,0.40944183850599536,-0.33092303447060906
22.78490028967391,226.4812796586271,7.6410254644711815,False,False,False,False,False,True,False,False,False,False,False,False,True,1,0.6861648250593654,-0.46539369568133954,0.0320276643929551
25.658783961754814,232.73598368256802,6.6192478711063245,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0.5214721204901884,0.6237615511981627,-0.155165364335003
33.85835766763362,227.66939172172047,8.526054664258758,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.37555866372796237,0.5555365739253604,1.3240478378179155
31.647770132016444,227.9793333718979,14.040681805150811,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.7585159042754951,0.23794888777474052,1.0373811363673398
14.99169289556896,227.27586851326717,10.110594352461662,False,False,False,False,False,False,False,True,False,False,False,False,True,5,0.3320927155638831,-1.070060649483382,-1.0091169972856529
27.64217031626658,231.8225901311385,15.68774642928835,False,False,False,False,False,False,False,True,False,False,False,False,True,3,0.8355235902416991,0.36730346933415237,0.2040899877246414
25.286198109826003,227.88580880386348,13.454544404390262,False,False,True,False,False,False,False,False,False,False,False,False,True,3,0.8578651701520423,-0.2684318403209071,0.24352610070795047
16.44427607922412,235.14399800868492,11.20011225927713,False,False,False,False,False,False,False,True,False,False,False,False,True,5,1.026155209627601,0.04802952847012694,-1.5086699517286852
27.98786320605292,237.56522083032866,7.5907520755785916,False,False,False,False,False,False,True,False,False,False,False,False,True,4,0.18213965885811279,1.4160942383455757,-0.27998010171824006
27.933004238314417,234.16396115596547,8.257573211418404,False,False,False,False,True,False,False,False,False,False,False,False,True,4,0.41278538058621356,0.9418375665113337,0.011828188033735712
31.743695745083926,225.13520734395473,6.819822677973326,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.6525444194136969,0.10682689793298392,1.2733226837719043
14.747719257537044,225.17002486587037,9.66960950015843,False,False,False,False,False,False,False,True,False,False,False,False,True,5,0.644524320535099,-1.3527493117981608,-0.8577024867756996
26.311718150096087,237.0359246525967,6.728028807190401,False,False,False,False,False,False,True,False,False,False,True,False,False,4,0.23983282404397968,1.2393236272174364,-0.4475126509337044
31.011223055598265,222.38080353834323,11.461054371293606,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.8900122201152708,-0.46666987414543,1.436759533551666
31.002272338128414,225.8693075498641,7.293774837373281,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.5319638889350256,0.12824212314993455,1.1176652330752606
13.493092085259889,230.37446004702173,13.785932705605234,False,False,False,False,False,True,False,False,False,False,False,False,True,5,0.8539463564103605,-0.902792443622589,-1.455452128496595
27.624306781728677,228.01401908526165,12.641648387993921,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.8138939048775307,-0.03637658084018974,0.5236927714371777
30.0491158288052,229.21133105889788,6.346070843426097,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0.7156535818901101,0.5225492118284223,0.7033133418420027
15.594573386141118,232.0180084373738,6.926485969760814,False,True,False,False,False,False,False,False,False,False,False,False,True,5,0.7138600288002864,-0.29275288260003585,-1.3572704414640873
29.664830944320663,229.88241701414606,4.87553858487249,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0.8605249551187909,0.6279731354879808,0.5915891145484217
14.032640300111442,228.06477737822868,6.0649379483671,False,False,False,False,False,False,False,True,False,False,False,False,True,5,0.7513492135520163,-0.911390750355222,-1.2119715931427661
18.972365605146233,228.84893733112304,12.3006951043779,False,False,False,False,True,False,False,False,False,False,False,False,True,5,0.6038345505033432,-0.6132269897977526,-0.6383236700018737
19.62584644202332,220.82890136069932,10.171840543994284,False,False,False,False,False,False,False,False,True,False,False,False,True,2,0.6624529070562297,-1.5474872519663547,0.13587683731257785
24.51699374010964,229.18591441280844,12.487336781008018,True,False,False,False,False,False,False,False,False,False,False,False,True,3,0.6155901789187038,-0.12763445274582705,0.030237386832536815
27.999722609616043,231.11800030499006,4.3407701099689895,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.669287562715724,0.6738747875990778,0.27269242010824307
32.41324899595978,235.01459953840563,4.801391302036933,False,False,False,False,True,False,False,False,False,False,False,False,True,4,0.9486291499216191,1.5281889640932687,0.48962249261098334
28.90558771258886,236.9531784174334,8.445688131925795,False,False,False,False,False,False,True,False,False,False,False,False,True,4,0.2755660472206235,1.3815846951500974,-0.10836510703440203
21.603202582003497,224.7684875344707,8.345667217076105,False,False,False,False,True,False,False,False,False,False,False,False,True,2,0.6350480300586631,-0.8093642548107524,0.03506291714886893
21.933539933647147,231.0042670421115,5.703448925261996,False,False,False,False,False,True,False,False,False,False,False,False,True,1,0.34963722194377583,0.1250215425152357,-0.4757624677375153
28.559644916455255,236.57511616382,8.476978529289855,False,False,False,False,False,False,False,False,True,False,False,False,True,4,0.22986023888690543,1.3028519710194055,-0.1188123995922207
32.991179854701855,229.91209366636008,12.149105852372374,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0.5898724886620068,0.6627022177507312,1.0315565185752238
22.572116035976816,230.89930426654215,9.123794647789758,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.6520974760069862,0.051015872784026604,-0.374913867936564
24.15501356103402,228.68732269116737,12.269123053992693,False,False,False,False,False,False,False,False,True,False,False,False,True,3,0.6863423037464202,-0.2153908179605946,0.027448891550107803
25.895616177034228,236.98418343852,11.007481264526241,False,False,False,False,False,False,False,False,False,True,False,False,True,4,0.6321467203536925,1.0591910978012182,-0.4810830496622237
26.02446442227451,214.68411717544217,4.482720091017693,False,False,False,False,False,True,False,False,False,False,False,False,True,2,1.8705311276963523,-1.6549810549371038,1.457287451592453
35.01040856609403,227.02097463749703,13.872863205653873,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.8713132498341141,0.3884534479002909,1.5432606382567857
23.574535649044755,234.2761798696294,12.388670330308756,False,False,False,False,False,False,False,True,False,False,False,False,True,3,0.22627353152360458,0.47010956175760493,-0.5323357812060657
19.140983535454087,232.46242810721057,11.350723089349657,False,True,False,False,False,False,False,False,False,False,False,False,True,3,0.699063642034204,-0.0925889633945381,-0.9352681875274044
24.35341696420229,232.73358429414156,13.258955246409702,True,False,False,False,False,False,False,False,False,False,False,False,True,3,0.165295910804405,0.3013141718910103,-0.2970149911948596
21.527654113476792,218.6880663856138,13.606783468747278,False,False,False,False,True,False,False,False,False,False,False,False,True,2,0.8419178016830196,-1.7882520746252912,0.5731095016883934
17.2113776259512,226.8786558483212,5.986113003360842,False,False,False,False,False,False,False,True,False,False,False,False,True,5,0.7618962009030119,-0.8086317329467205,-0.7090698288141537
22.955530726220683,229.88710747671982,9.799553221870529,True,False,False,False,False,False,False,False,False,False,False,False,True,3,0.7083364889926658,-0.07345961328857181,-0.23621098743559474
26.40720408651198,236.15498963080546,14.066360706292489,False,False,False,True,False,False,False,False,False,False,False,False,True,3,0.7215313210600702,0.8913404053411182,-0.33427752109301057
25.54520269413854,234.49280054986696,11.178792983784797,False,False,False,True,False,False,False,False,False,False,True,False,False,3,0.4795447968239503,0.6971327613298236,-0.3074085892559648
25.843443033373088,221.75384321313956,14.20319303790641,True,False,False,False,False,False,False,False,False,False,False,False,True,2,0.6902413003022898,-1.0557029474786443,0.8506225179490847
25.294062869003525,225.57419536755484,11.13796958194939,False,False,False,False,False,False,False,False,True,False,False,True,False,2,0.5222979715864933,-0.49666189097197244,0.43830426594360944
24.563890534971115,231.93045252836848,13.902635558555088,False,False,False,False,False,False,True,False,False,False,False,False,True,3,0.3099492950775658,0.19147530765702656,-0.1983928258864773
20.96242884248573,225.70632654442397,9.743518261747582,False,False,False,True,False,False,False,False,False,False,True,False,False,2,0.5949383247947575,-0.7831610538983252,-0.1226198752218143
24.174618965282004,234.44303688989712,6.329747736639593,False,False,False,False,False,False,False,True,False,False,False,False,True,4,0.6352222048054703,0.7383586442495126,-0.49158716384577056
24.121854821141856,232.2822507231167,3.959059627500686,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0.4795257230869174,0.526873456847345,-0.3177616961317861
24.38560867338802,231.8560709542856,5.040676550083285,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0.3221568324364813,0.45668840479774764,-0.24383936922058458
16.283494347007874,226.51596980610782,15.133766849055121,False,False,False,False,False,False,False,False,False,True,False,False,True,5,1.0244119096450093,-1.2299869525374316,-0.7636884553215878
22.51699771736771,225.87273198293428,8.427429577497598,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0.6881588607606125,-0.5928519167758397,0.0540007933246713
26.628091640448147,225.64308638414622,13.99470163891505,False,True,False,False,False,False,False,False,False,False,False,False,True,2,0.8205060067549893,-0.4732565676661471,0.6095841245125367
25.292336975795166,229.83431170522636,8.518723056095025,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.5283935002632821,0.1499269856867327,0.05801199998320818
28.888265526690372,227.49922725783495,9.780764231921479,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.44298918936334586,0.09119924704609413,0.7180010946540084
21.283715421853973,222.799255580225,13.592722762007082,False,False,False,False,False,False,False,False,True,False,False,False,True,2,0.47808629471141745,-1.2658958118852932,0.18401243858985275
23.723860116987904,234.0441678430635,12.759104378094722,True,False,False,False,False,False,False,False,False,False,False,False,True,3,0.1860545996895318,0.4394956134914165,-0.4920982286958554
18.670579873584813,231.1240124135969,9.424940424762351,False,False,False,False,False,True,False,False,False,False,False,False,True,5,0.5072653413392397,-0.24396202199625397,-0.8841710844832438
29.908706575161226,234.55050722522395,3.2799544222820822,False,False,False,False,False,False,False,False,True,False,False,False,True,4,0.9281945851938395,1.3146900475026702,0.21003027604950103
23.936405965463383,231.35557659908565,3.8504712616073835,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.3968309442811734,0.3933860915025647,-0.260668035606399
21.155642622497474,227.5790073512397,12.06363457162075,False,False,False,False,True,False,False,False,False,False,False,False,True,2,0.7816781576752451,-0.5966468044922971,-0.2538361629444159
27.431989909226786,223.8999718789952,10.985791273368132,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0.6737232177634086,-0.5397705632721141,0.8526132174662613
30.72773070044975,225.5627244331412,8.308500097864634,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0.44502059943023814,0.032570782868460144,1.1132414891061149
26.31213127885284,240.72086683949107,8.97052352650342,False,False,False,False,False,False,True,False,False,False,False,False,True,4,0.7157495155503539,1.6515522799758364,-0.7612092361445562
22.17516940766892,226.96001242702292,6.128958584602678,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.5686355235346009,-0.40213974196714947,-0.09142043362629879
23.126952920029947,223.27891411433617,11.648538488118072,True,False,False,False,False,False,False,False,False,False,False,False,True,2,0.06033645297104013,-0.9905227117278411,0.36753951165530097
30.62217844671201,234.21591921590834,11.462716382584832,False,False,False,False,False,False,False,False,True,False,False,False,True,4,0.9142863430680778,1.060957056329496,0.35617255568106687
24.207544198347442,232.387870414462,11.325511195307776,True,False,False,False,False,False,False,False,False,False,False,False,True,3,0.27597514870613965,0.3071427149698265,-0.2916627702466587
