timestamp,substation_id,temperature,voltage,current,status
2024-01-05 03:00:00,SS008,24.174618965282004,234.44303688989712,6.329747736639593,OK
2024-01-05 04:00:00,SS007,24.121854821141856,232.2822507231167,3.959059627500686,OK
2024-01-05 05:00:00,SS007,24.38560867338802,231.8560709542856,5.040676550083285,OK
2024-01-05 06:00:00,SS010,16.283494347007874,226.51596980610782,15.133766849055121,OK
2024-01-05 07:00:00,SS003,22.51699771736771,225.87273198293428,8.427429577497598,OK
2024-01-05 08:00:00,SS002,26.628091640448147,225.64308638414622,13.99470163891505,OK
2024-01-05 09:00:00,SS010,25.292336975795166,229.83431170522636,8.518723056095025,OK
2024-01-05 10:00:00,SS004,28.888265526690372,227.49922725783495,9.780764231921479,OK
2024-01-05 11:00:00,SS009,21.283715421853973,222.799255580225,13.592722762007082,OK
2024-01-05 12:00:00,SS001,23.723860116987904,234.0441678430635,12.759104378094722,OK
2024-01-05 13:00:00,SS006,18.670579873584813,231.1240124135969,9.424940424762351,OK
2024-01-05 14:00:00,SS009,29.908706575161226,234.55050722522395,3.2799544222820822,OK
2024-01-05 15:00:00,SS003,23.936405965463383,231.35557659908565,3.8504712616073835,OK
2024-01-05 16:00:00,SS005,21.155642622497474,227.5790073512397,12.06363457162075,OK
2024-01-05 17:00:00,SS003,27.431989909226786,223.8999718789952,10.985791273368132,OK
2024-01-05 18:00:00,SS002,30.72773070044975,225.5627244331412,8.308500097864634,OK
2024-01-05 19:00:00,SS007,26.31213127885284,240.72086683949107,8.97052352650342,OK
2024-01-05 20:00:00,SS003,22.17516940766892,226.96001242702292,6.128958584602678,OK
2024-01-05 21:00:00,SS001,23.126952920029947,223.27891411433617,11.648538488118072,OK
2024-01-05 22:00:00,SS009,30.62217844671201,234.21591921590834,11.462716382584832,OK
2024-01-05 23:00:00,SS001,24.207544198347442,232.387870414462,11.325511195307776,OK
